"id","title","price","permalink","brand","line","model","processor","storage","memory","condition"
"MLA1401900159","Xiaomi Redmi Note 12 Pro 5g Dual Sim 128 Gb  Negro 8 Gb Ram",611520,"https://articulo.mercadolibre.com.ar/MLA-1401900159-xiaomi-redmi-note-12-pro-5g-dual-sim-128-gb-negro-8-gb-ram-_JM","Xiaomi","Redmi","Note 12 Pro 5G","MediaTek Dimensity 1080","128 GB","8 GB","new"
"MLA1716949426","Xiaomi Pocophone Poco M6 Pro Dual Sim 512 Gb  Negro 12 Gb Ram",499499,"https://articulo.mercadolibre.com.ar/MLA-1716949426-xiaomi-pocophone-poco-m6-pro-dual-sim-512-gb-negro-12-gb-ram-_JM","Xiaomi","Pocophone","Poco M6 Pro","MediaTek Helio G99-Ultra","512 GB","12 GB","new"
"MLA1685639266","Xiaomi Redmi Note 12 5g Dual Sim 256 Gb  Mystique Blue 8 Gb Ram",550000,"https://articulo.mercadolibre.com.ar/MLA-1685639266-xiaomi-redmi-note-12-5g-dual-sim-256-gb-mystique-blue-8-gb-ram-_JM","Xiaomi","Redmi","Note 12 5G","Snapdragon 4 Gen 1","256 GB","8 GB","new"
"MLA1736410540","Xiaomi Redmi Note 13 Pro+  5g Mystic Silver 512gb 12ram",768888,"https://articulo.mercadolibre.com.ar/MLA-1736410540-xiaomi-redmi-note-13-pro-5g-mystic-silver-512gb-12ram-_JM","Xiaomi","Redmi","Note 13 Pro 5G","MediaTek Dimensión 7200-Ultra","512 GB","12 GB","new"
"MLA1718240118","Xiaomi Redmi Note 13 Pro 512g 12ram  Negro 4g Camara 200mp",639999,"https://articulo.mercadolibre.com.ar/MLA-1718240118-xiaomi-redmi-note-13-pro-512g-12ram-negro-4g-camara-200mp-_JM","Xiaomi","Redmi","Note 13 Pro","Snapdragon 7S Gen 2","512 GB","12 GB","new"
"MLA1658034708","Xiaomi Redmi Note 13 Pro 256gb/8gb Lte 4g Midnight Black",450000,"https://articulo.mercadolibre.com.ar/MLA-1658034708-xiaomi-redmi-note-13-pro-256gb8gb-lte-4g-midnight-black-_JM","Xiaomi","Redmi note","13 Pro 4g","MediaTek Helio G99 Ultra","256 GB","8 GB","new"
"MLA1742232900","Celular Xiaomi Mi 12 - 256gb/8gb Ram",850000,"https://articulo.mercadolibre.com.ar/MLA-1742232900-celular-xiaomi-mi-12-256gb8gb-ram-_JM","Xiaomi","Mi","12 Dual sim","Snapdragon 8 Gen 1","256 GB","8 GB","new"
"MLA1421812893","Xiaomi Redmi Note 12 4g Dual Sim 128 Gb  Azul Hielo 8 Gb Ram",379000,"https://articulo.mercadolibre.com.ar/MLA-1421812893-xiaomi-redmi-note-12-4g-dual-sim-128-gb-azul-hielo-8-gb-ram-_JM","Xiaomi","Redmi","Note 12 4G","Snapdragon 685","128 GB","8 GB","new"
"MLA1686912876","Xiaomi Redmi Note 13 Pro Dual Sim 256 Gb Negro 8 Gb Ram",991667,"https://articulo.mercadolibre.com.ar/MLA-1686912876-xiaomi-redmi-note-13-pro-dual-sim-256-gb-negro-8-gb-ram-_JM","Xiaomi","Redmi","Note 13 Pro","MediaTek Helio G99-Ultra","256 GB","8 GB","new"
"MLA1413894965","Xiaomi 12 Dual Sim 256 Gb  Gris 12 Gb Ram",892499.25,"https://articulo.mercadolibre.com.ar/MLA-1413894965-xiaomi-12-dual-sim-256-gb-gris-12-gb-ram-_JM","Xiaomi","None","12","Snapdragon 8 Gen 1","256 GB","12 GB","new"
"MLA1411779799","Xiaomi Redmi Note 13 Pro 5g 8/256gb Nuevo-sellado ",575000,"https://articulo.mercadolibre.com.ar/MLA-1411779799-xiaomi-redmi-note-13-pro-5g-8256gb-nuevo-sellado-_JM","Xiaomi","Redmi Note 13","Redmi Note 13 Pro 5G","Snapdragon 7S Gen 2","256 GB","8 GB","new"
"MLA1420727793","Redmi",290000,"https://articulo.mercadolibre.com.ar/MLA-1420727793-redmi-_JM","Xiaomi","Redmi","30c","MediaTek Helio G85","256 GB","8 GB","new"
"MLA1739240450","Xiaomi Black Shark 5 Pro Dual Sim 256 Gb  Stellar Black 12 Gb Ram",1250000,"https://articulo.mercadolibre.com.ar/MLA-1739240450-xiaomi-black-shark-5-pro-dual-sim-256-gb-stellar-black-12-gb-ram-_JM","Xiaomi","Black Shark","Black Shark 5 Pro","Snapdragon 8 Gen 1","256 GB","12 GB","new"
"MLA1150943170","Xiaomi 12 Dual Sim 128 Gb  Azul 8 Gb Ram",884800,"https://articulo.mercadolibre.com.ar/MLA-1150943170-xiaomi-12-dual-sim-128-gb-azul-8-gb-ram-_JM","Xiaomi","None","12","Snapdragon 8 Gen 1","128 GB","8 GB","new"
"MLA1730787770","Xiaomi Redmi Note 13 Pro+ 5g Dual Sim 256 Gb  Negro 8 Gb Ram",719499,"https://articulo.mercadolibre.com.ar/MLA-1730787770-xiaomi-redmi-note-13-pro-5g-dual-sim-256-gb-negro-8-gb-ram-_JM","Xiaomi","Redmi","Note 13 Pro+ 5G","MediaTek Dimensión 7200-Ultra","256 GB","8 GB","new"
"MLA1649119836","Xiaomi Redmi Note 13 Pro 256gb Almacenamiento 8gb Ram",622540,"https://articulo.mercadolibre.com.ar/MLA-1649119836-xiaomi-redmi-note-13-pro-256gb-almacenamiento-8gb-ram-_JM","Xiaomi","Redmi note","Redmi Note 13 Pro 4G","Mediatek Helio G99 Ultra","256 GB","8 GB","new"
"MLA1569962168"," Motorola Moto G84 5g 256 Gb  Negro Espacial 8 Gb Ram",549999,"https://articulo.mercadolibre.com.ar/MLA-1569962168-motorola-moto-g84-5g-256-gb-negro-espacial-8-gb-ram-_JM","Motorola","Moto G","Moto G84 5G","Snapdragon 695","256 GB","8 GB","new"
"MLA1620579068","Motorola Edge 40 Neo Color Celeste",699999,"https://articulo.mercadolibre.com.ar/MLA-1620579068-motorola-edge-40-neo-color-celeste-_JM","Motorola","Edge","Edge 40 Neo 5G","MediaTek Dimensity 7030","256 GB","8 GB","new"
"MLA1376010855","Moto Edge 40 Pro 256gb 12gb Ram Negro",1199999,"https://articulo.mercadolibre.com.ar/MLA-1376010855-moto-edge-40-pro-256gb-12gb-ram-negro-_JM","Motorola","Liberado","Edge 40 Pro","None","256 GB","12 GB","new"
"MLA1744159782"," Moto G54 5g 128 Gb  Azul 8 Gb Ram",339999.15,"https://articulo.mercadolibre.com.ar/MLA-1744159782-moto-g54-5g-128-gb-azul-8-gb-ram-_JM","Motorola","Moto G","G54 5G","MediaTek Dimensity 7020","128 GB","8 GB","new"
"MLA1720474248","Motorola Moto G54 5g 256 Gb Negro Espacial 8 Gb Ram",389437,"https://articulo.mercadolibre.com.ar/MLA-1720474248-motorola-moto-g54-5g-256-gb-negro-espacial-8-gb-ram-_JM","Motorola","Moto G","G54 5G","MediaTek Dimensity 7020","256 GB","8 GB","new"
"MLA1389869299","Motorola Edge Edge 40(esim) 256 Gb  Viva Magenta 8 Gb Ram",899999,"https://articulo.mercadolibre.com.ar/MLA-1389869299-motorola-edge-edge-40esim-256-gb-viva-magenta-8-gb-ram-_JM","Motorola","Edge","Edge 40(eSIM)","MediaTek Dimensity 8020","256 GB","8 GB","new"
"MLA1484031214","Motorola Razr 40 Ultra 512 Gb  Azul 12 Gb Ram",1499999,"https://articulo.mercadolibre.com.ar/MLA-1484031214-motorola-razr-40-ultra-512-gb-azul-12-gb-ram-_JM","Motorola","RAZR","RAZR 40 Ultra Dual SIM (esim)","Snapdragon 8+ Gen 1","512 GB","12 GB","new"
"MLA1407236413"," Moto G23 Dual Sim 128 Gb  Steel Blue 8 Gb Ram",327401,"https://articulo.mercadolibre.com.ar/MLA-1407236413-moto-g23-dual-sim-128-gb-steel-blue-8-gb-ram-_JM","Motorola","Moto G","G23 Dual SIM","Mediatek MT6769Z Helio G85","128 GB","8 GB","new"
"MLA1394664737","Motorola Edge 40 Pro 256gb 12gb Ram + Hdmi + Remote Negro 5g",1199999,"https://articulo.mercadolibre.com.ar/MLA-1394664737-motorola-edge-40-pro-256gb-12gb-ram-hdmi-remote-negro-5g-_JM","Motorola","None","Edge 40 Pro + HDMI + Remote","Snapdragon 8 (2.ª generación)","256 GB","12 GB","new"
"MLA1375729463","Motorola Edge 30 Neo 128gb 8 Gb Ram Negro",594991.5,"https://articulo.mercadolibre.com.ar/MLA-1375729463-motorola-edge-30-neo-128gb-8-gb-ram-negro-_JM","Motorola","None","Edge 30 Neo","Snapdragon 695 5G","128 GB","8 GB","new"
"MLA1287058215","Smartphone Motorola Edge 30 8gb 50mp Con Nfc Android 12 Color Plata Ópalo",597591.7,"https://articulo.mercadolibre.com.ar/MLA-1287058215-smartphone-motorola-edge-30-8gb-50mp-con-nfc-android-12-color-plata-opalo-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","new"
"MLA1422166623","Motorola Edge Edge 40 Neo 5g Dual Sim 256 Gb  Soothing Sea 8 Gb Ram",699322,"https://articulo.mercadolibre.com.ar/MLA-1422166623-motorola-edge-edge-40-neo-5g-dual-sim-256-gb-soothing-sea-8-gb-ram-_JM","Motorola","Edge","Edge 40 Neo 5G Dual SIM","MediaTek Dimensity 7030","256 GB","8 GB","new"
"MLA1610391214","Celular Motorola Moto G84 5g 8/256gb Ram Accesorio De Regalo",491999,"https://articulo.mercadolibre.com.ar/MLA-1610391214-celular-motorola-moto-g84-5g-8256gb-ram-accesorio-de-regalo-_JM","Motorola","Moto G","Moto G84 5G","Snapdragon 695","256 GB","8 GB","new"
"MLA1414100353"," Moto E22 64 Gb  Negro 64 Gb Ram",225999,"https://articulo.mercadolibre.com.ar/MLA-1414100353-moto-e22-64-gb-negro-64-gb-ram-_JM","Motorola","Moto E","E22","Mediatek MT6765V/CB Helio G37","64 GB","64 GB","new"
"MLA1452264344","Motorola Edge 30 Fusion 256 Gb  Quartz Black 8 Gb Ram",802992.7,"https://articulo.mercadolibre.com.ar/MLA-1452264344-motorola-edge-30-fusion-256-gb-quartz-black-8-gb-ram-_JM","Motorola","Edge","30 Fusion","Snapdragon 888+ 5G","256 GB","8 GB","new"
"MLA1401828991"," Moto G73 5g Dual Sim 256 Gb  Lucent White 8 Gb Ram",451350.0,"https://articulo.mercadolibre.com.ar/MLA-1401828991-moto-g73-5g-dual-sim-256-gb-lucent-white-8-gb-ram-_JM","Motorola","Moto G","G73 5G Dual SIM","MediaTek Dimensity 930","256 GB","8 GB","new"
"MLA1420428135","Motorola Edge Edge 40 Dual Sim 256 Gb  Negro Eclipse 8 Gb Ram",764991.5,"https://articulo.mercadolibre.com.ar/MLA-1420428135-motorola-edge-edge-40-dual-sim-256-gb-negro-eclipse-8-gb-ram-_JM","Motorola","Edge","Edge 40 Dual SIM","MediaTek Dimensity 8020","256 GB","8 GB","new"
"MLA1416903149","Celular Motorola Xt2125 G100 8gb/128gb",270000,"https://articulo.mercadolibre.com.ar/MLA-1416903149-celular-motorola-xt2125-g100-8gb128gb-_JM","Motorola","Moto G","G100","Snapdragon 870","128 GB","8 GB","new"
"MLA1400173507","Celular Motorola Moto G84 5g 8/256gb Ram Auricular De Regalo",498999,"https://articulo.mercadolibre.com.ar/MLA-1400173507-celular-motorola-moto-g84-5g-8256gb-ram-auricular-de-regalo-_JM","Motorola","Moto G","Moto G84 5G","Snapdragon 695","256 GB","8 GB","new"
"MLA1422037513"," Moto G84 5g Dual Sim 256 Gb  Gris Oscuro 8 Gb Ram",650000,"https://articulo.mercadolibre.com.ar/MLA-1422037513-moto-g84-5g-dual-sim-256-gb-gris-oscuro-8-gb-ram-_JM","Motorola","Moto","G84 5G","Snapdragon 695","256 GB","8 GB","new"
"MLA1184053288","Celular Motorola Edge 20 Pro 256gb 12gb Ram Liberado Blanco",815990,"https://articulo.mercadolibre.com.ar/MLA-1184053288-celular-motorola-edge-20-pro-256gb-12gb-ram-liberado-blanco-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","12 GB","new"
"MLA1525962000","Motorola Razr 40 256 Gb  Blanco Marfil 8 Gb Ram",1199999,"https://articulo.mercadolibre.com.ar/MLA-1525962000-motorola-razr-40-256-gb-blanco-marfil-8-gb-ram-_JM","Motorola","RAZR","RAZR 40","Snapdragon 7 Gen 1","256 GB","8 GB","new"
"MLA1400211667","Celular Motorola Moto G54 5g 8/128gb Ram Accesorio De Regalo",413999,"https://articulo.mercadolibre.com.ar/MLA-1400211667-celular-motorola-moto-g54-5g-8128gb-ram-accesorio-de-regalo-_JM","Motorola","Moto G","G54","MediaTek Dimensity 7020","128 GB","8 GB","new"
"MLA1693838646","Celular Motorola Edge 40 Neo Peach Fuzz 5g 256gb + 8gb Ram D",699999,"https://articulo.mercadolibre.com.ar/MLA-1693838646-celular-motorola-edge-40-neo-peach-fuzz-5g-256gb-8gb-ram-d-_JM","Motorola","Liberado","EDGE 40 NEO PEACH FUZZ","MediaTek Dimensity 7030","256 GB","8 GB","new"
"MLA1720280662","Celular Motorola Moto G54 5g 128/8gb Azul Accesorio Regalo",413999,"https://articulo.mercadolibre.com.ar/MLA-1720280662-celular-motorola-moto-g54-5g-1288gb-azul-accesorio-regalo-_JM","Motorola","Moto G","G54 5G","MediaTek Dimensity 7020","128 GB","8 GB","new"
"MLA1400345865","Motorola Moto G84 256gb 8gb Ram + Cargador Original + Funda",547999,"https://articulo.mercadolibre.com.ar/MLA-1400345865-motorola-moto-g84-256gb-8gb-ram-cargador-original-funda-_JM","Motorola","Moto G","Moto G84 5G","SNAPD","256 GB","8 GB","new"
"MLA1718203250","Motorola Edge 20 Pro  256 Gb  Blanco Optic  8 Gb  ",360000,"https://articulo.mercadolibre.com.ar/MLA-1718203250-motorola-edge-20-pro-256-gb-blanco-optic-8-gb-_JM","Motorola","Edge","20 Pro","Snapdragon 870","256 GB","8 GB","new"
"MLA1662017528","Motorola Razr 40 256gb Blanco 8gb Ram Usado Reacondicionado",549999,"https://articulo.mercadolibre.com.ar/MLA-1662017528-motorola-razr-40-256gb-blanco-8gb-ram-usado-reacondicionado-_JM","Motorola","RAZR","RAZR 40","None","256 GB","8 GB","new"
"MLA1662058744","Motorola Edge 40",899999,"https://articulo.mercadolibre.com.ar/MLA-1662058744-motorola-edge-40-_JM","Motorola","Liberado","Motorola edge 40","None","256 GB","8 GB","new"
"MLA1413908677","Edge 40 Pro 256gb 12gb Ram Celeste + Hdmi + Remote ",1117323,"https://articulo.mercadolibre.com.ar/MLA-1413908677-edge-40-pro-256gb-12gb-ram-celeste-hdmi-remote-_JM","Motorola","None","Moto Edge 40 Pro + HDMI + Remote","None","256 GB","12 GB","new"
"MLA1287052723","Motorola Edge 30 128gb 8gb Ram Plata Opalo Refabricado",465990,"https://articulo.mercadolibre.com.ar/MLA-1287052723-motorola-edge-30-128gb-8gb-ram-plata-opalo-refabricado-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","128 GB","8 GB","new"
"MLA1744017334","Moto G24 Power 256gb 8gb Dual Sim",375086,"https://articulo.mercadolibre.com.ar/MLA-1744017334-moto-g24-power-256gb-8gb-dual-sim-_JM","Motorola","Moto G","Moto G24 Power","MediaTek Helio G85","256 GB","8 GB","new"
"MLA1376061841","Motorola Edge 30 Ultra 256 Gb  Negro Interstellar 8 Gb Ram",887992,"https://articulo.mercadolibre.com.ar/MLA-1376061841-motorola-edge-30-ultra-256-gb-negro-interstellar-8-gb-ram-_JM","Motorola","Edge","30 Ultra","Snapdragon 8+ Gen 1","256 GB","8 GB","new"
"MLA1677240132","Celular Motorola Edge 40 Neo 256/8gb Verde Accesorio Regalo",689999,"https://articulo.mercadolibre.com.ar/MLA-1677240132-celular-motorola-edge-40-neo-2568gb-verde-accesorio-regalo-_JM","Motorola","Edge","Edge 40 Neo 5G","MediaTek Dimensity 7030","256 GB","8 GB","new"
"MLA1418156373"," Moto G54 Dual Sim 256 Gb  Negro Espacial 8 Gb Ram",374025,"https://articulo.mercadolibre.com.ar/MLA-1418156373-moto-g54-dual-sim-256-gb-negro-espacial-8-gb-ram-_JM","Motorola","Moto G","G54 Dual SIM","MediaTek Dimensity 7020","256 GB","8 GB","new"
"MLA1726789216","Motorola Edge 30 Neo 128gb 8 Gb Ram Color Negro",510000,"https://articulo.mercadolibre.com.ar/MLA-1726789216-motorola-edge-30-neo-128gb-8-gb-ram-color-negro-_JM","Motorola","Edge","Edge 30 Neo","Snapdragon 695 5G","128 GB","8 GB","new"
"MLA1720267986","Celular Motorola Moto G54 5g 128/8gb Azul Auricular Regalo",449999,"https://articulo.mercadolibre.com.ar/MLA-1720267986-celular-motorola-moto-g54-5g-1288gb-azul-auricular-regalo-_JM","Motorola","Moto G","G54 5G","MediaTek Dimensity 7020","128 GB","8 GB","new"
"MLA1665976038","Motorola Edge 30 Fusion 256ggb + 12gb Ram",560000,"https://articulo.mercadolibre.com.ar/MLA-1665976038-motorola-edge-30-fusion-256ggb-12gb-ram-_JM","Motorola","Edge","Edge 30 Fusion","snapdragon 888+","256 GB","12 GB","new"
"MLA1732636996","Celular Motorola E13 Ram8 128gb",236000,"https://articulo.mercadolibre.com.ar/MLA-1732636996-celular-motorola-e13-ram8-128gb-_JM","Motorola","Moto E","E13 Dual SIM","None","128 GB","8 GB","new"
"MLA1403595899","Motorola Edge Edge 40 Pro 256 Gb  Lunar Blue 12 Gb Ram",1199999,"https://articulo.mercadolibre.com.ar/MLA-1403595899-motorola-edge-edge-40-pro-256-gb-lunar-blue-12-gb-ram-_JM","Motorola","Edge","Edge 40 Pro","Snapdragon 8 Gen 2","256 GB","12 GB","new"
"MLA1417736269"," Moto G100 128 Gb  Azul Nimbus  8gb Ram",270000,"https://articulo.mercadolibre.com.ar/MLA-1417736269-moto-g100-128-gb-azul-nimbus-8gb-ram-_JM","Motorola","Moto G","G100 5G Dual SIM","Snapdragon 870","256 GB","12 GB","new"
"MLA1720268070","Celular Motorola Moto G54 5g 128/8gb Azul Accesorio Regalo",441999,"https://articulo.mercadolibre.com.ar/MLA-1720268070-celular-motorola-moto-g54-5g-1288gb-azul-accesorio-regalo-_JM","Motorola","Moto G","G54 5G","MediaTek Dimensity 7020","128 GB","8 GB","new"
"MLA1414139333","Celular Motorola Moto G73 5g 256gb 8ram",405000,"https://articulo.mercadolibre.com.ar/MLA-1414139333-celular-motorola-moto-g73-5g-256gb-8ram-_JM","Motorola","Moto G","G73 5G Dual SIM","MediaTek Dimensity 930","256 GB","8 GB","new"
"MLA1420694941","Celular Motorola Edge 30 Xt2203 8gb/128gb",370000,"https://articulo.mercadolibre.com.ar/MLA-1420694941-celular-motorola-edge-30-xt2203-8gb128gb-_JM","Motorola","Edge","30","Snapdragon 778G+ 5G","256 GB","8 GB","new"
"MLA1660864422"," Moto G54 Dual Sim 128 Gb  Azul Índigo 8 Gb Ram",379499,"https://articulo.mercadolibre.com.ar/MLA-1660864422-moto-g54-dual-sim-128-gb-azul-indigo-8-gb-ram-_JM","Motorola","Moto G","G54 Dual SIM","MediaTek Dimensity 7020","128 GB","8 GB","new"
"MLA1663100926","Motorola Edge 40 Pro 256gb 12gb Ram Celeste + Hdmi + Remote",739999,"https://articulo.mercadolibre.com.ar/MLA-1663100926-motorola-edge-40-pro-256gb-12gb-ram-celeste-hdmi-remote-_JM","Motorola","None","Edge 40 Pro","None","256 GB","12 GB","new"
"MLA1189746824","Motorola Edge20 Pro Control Blanco 6,6  256gb Wifi Bluetooth",1499990,"https://articulo.mercadolibre.com.ar/MLA-1189746824-motorola-edge20-pro-control-blanco-66-256gb-wifi-bluetooth-_JM","Motorola","Edge","20 Pro","None","256 GB","12 GB","new"
"MLA1699562140","Moto G54 5g 256 Gb Negro Espacial 8 Gb Ram + Cargador 20w",389000,"https://articulo.mercadolibre.com.ar/MLA-1699562140-moto-g54-5g-256-gb-negro-espacial-8-gb-ram-cargador-20w-_JM","Motorola","Liberado","Moto G54 5G","MediaTek MT6572M","256 GB","8 GB","new"
"MLA1722646990","Motorola Edge 30 Ultra 12gb Ram 256gb Blanco Starlight",737991.8,"https://articulo.mercadolibre.com.ar/MLA-1722646990-motorola-edge-30-ultra-12gb-ram-256gb-blanco-starlight-_JM","Motorola","Edge","30 Ultra","Snapdragon 8+ Gen 1","256 GB","12 GB","new"
"MLA1411857881","iPhone 14 Pro Max 128gb Color Negro - Distribuidor Autorizado",2571449.5,"https://articulo.mercadolibre.com.ar/MLA-1411857881-iphone-14-pro-max-128gb-color-negro-distribuidor-autorizado-_JM","Apple","Iphone 14","14 pro max 128gb","None","128 GB","128 GB","new"
"MLA1391035763","Apple iPhone 15 Pro Max (256 Gb) - Titanio Azul",1718999,"https://articulo.mercadolibre.com.ar/MLA-1391035763-apple-iphone-15-pro-max-256-gb-titanio-azul-_JM","Apple","iPhone 15","iPhone 15 Pro Max","Apple A17 Pro","256 GB","8 GB","new"
"MLA1529979138","Apple iPhone 15 Pro (256 Gb) - Titanio Negro",1614499,"https://articulo.mercadolibre.com.ar/MLA-1529979138-apple-iphone-15-pro-256-gb-titanio-negro-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A17 Pro","256 GB","8 GB","new"
"MLA1558547020","Apple iPhone 15 Pro (128 Gb) - Titanio Negro",1515000,"https://articulo.mercadolibre.com.ar/MLA-1558547020-apple-iphone-15-pro-128-gb-titanio-negro-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A17 Pro","128 GB","8 GB","new"
"MLA1396798389","Apple iPhone 15 Pro (512 Gb) - Titanio Natural",2178207,"https://articulo.mercadolibre.com.ar/MLA-1396798389-apple-iphone-15-pro-512-gb-titanio-natural-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A17 Pro","512 GB","8 GB","new"
"MLA1288037156","Celular Moto G200 5g 128gb 8gb Ram + Dongle Hdmi Color Azul",647992.8,"https://articulo.mercadolibre.com.ar/MLA-1288037156-celular-moto-g200-5g-128gb-8gb-ram-dongle-hdmi-color-azul-_JM","Motorola","Moto G","G200 5G","Snapdragon 888+ 5G","128 GB","8 GB","new"
"MLA1628218906","Apple iPhone 15 Pro (1 Tb) - Titanio Negro",2326722,"https://articulo.mercadolibre.com.ar/MLA-1628218906-apple-iphone-15-pro-1-tb-titanio-negro-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A17 Pro","1 TB","8 GB","new"
"MLA1400430715","Apple iPhone 15 Pro Max (256 Gb) Azul / Blanco Titanio",1774915.55,"https://articulo.mercadolibre.com.ar/MLA-1400430715-apple-iphone-15-pro-max-256-gb-azul-blanco-titanio-_JM","Apple","iPhone 15","Iphone 15 Pro Max","Apple A17 Pro","256 GB","8 GB","new"
"MLA1413688381","Apple iPhone 15 Pro Max (512 Gb) - Titanio Negro",2147523,"https://articulo.mercadolibre.com.ar/MLA-1413688381-apple-iphone-15-pro-max-512-gb-titanio-negro-_JM","Apple","iPhone 15","iPhone 15 Pro Max","Apple A17 Pro","512 GB","8 GB","new"
"MLA1402830845","iPhone 15 Pro Max (1 tb) Titanio Natural",2623752,"https://articulo.mercadolibre.com.ar/MLA-1402830845-iphone-15-pro-max-1tb-titanio-natural-_JM","Apple","iPhone 15","iPhone 15 Pro Max","Apple A17 Pro","1 TB","8 GB","new"
"MLA1612805304","Apple iPhone 15 Pro Max (256 Gb) Nuevo Liberado Caja Sellada",1769970.51,"https://articulo.mercadolibre.com.ar/MLA-1612805304-apple-iphone-15-pro-max-256-gb-nuevo-liberado-caja-sellada-_JM","Apple","iPhone 15","Iphone 15 Pro Max","Apple A17 Pro","256 GB","8 GB","new"
"MLA1683513844","Apple iPhone 15 Pro (256 Gb) Natural Titanio",1693801.19,"https://articulo.mercadolibre.com.ar/MLA-1683513844-apple-iphone-15-pro-256-gb-natural-titanio-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A17 Pro","256 GB","8 GB","new"
"MLA1421127957"," Apple iPhone 15 Pro (128 Gb) Azul / Blanco / Negro Titanio",1551793.61,"https://articulo.mercadolibre.com.ar/MLA-1421127957-apple-iphone-15-pro-128-gb-azul-blanco-negro-titanio-_JM","Apple","iPhone 15","iPhone 15 Pro","Apple A17 Pro","128 GB","8 GB","new"
"MLA1742304984","iPhone 14 Pro Max 128 Gb Purple",1490000,"https://articulo.mercadolibre.com.ar/MLA-1742304984-iphone-14-pro-max-128-gb-purple-_JM","Apple","Iphone 14","14 pro max 128gb","Apple A14 Bionic","128 GB","128 GB","new"
"MLA1742226850","iPhone 14 Pro Max Gold 256 Gb",1500000,"https://articulo.mercadolibre.com.ar/MLA-1742226850-iphone-14-pro-max-gold-256-gb-_JM","Apple","Iphone 12","14 pro Max","Apple A14 Bionic","256 GB","256 GB","new"
"MLA1422472397","Celular Apple iPhone  12 Nuevo De 64gb Entrega Inmediat",650000,"https://articulo.mercadolibre.com.ar/MLA-1422472397-celular-apple-iphone-12-nuevo-de-64gb-entrega-inmediat-_JM","Apple","Iphone 12","iPhone 12","Apple A14 Bionic","64 GB","44 GB","new"
"MLA1742239486","iPhone 14 Pro Max Negro 256 Gb 95%",1500000,"https://articulo.mercadolibre.com.ar/MLA-1742239486-iphone-14-pro-max-negro-256-gb-95-_JM","Apple","Iphone 12","14 pro Max 256 GB","Apple A14 Bionic","256 GB","256 GB","new"
"MLA1402098609","Apple iPhone 15 Pro 128gb White Titanium",6839900,"https://articulo.mercadolibre.com.ar/MLA-1402098609-apple-iphone-15-pro-128gb-white-titanium-_JM","Apple","iPhone 15","iPhone 15 Pro","Chip A17 Pro","128 GB","8 GB","new"
"MLA1734168114","Apple iPhone 15 256gb ",1872957,"https://articulo.mercadolibre.com.ar/MLA-1734168114-apple-iphone-15-256gb-_JM","Apple","iPhone 15","Iphone 15","Apple A16 Bionic","256 GB","8 GB","new"
"MLA1740751682","iPhone 15 Pro Max 256gb",1980000,"https://articulo.mercadolibre.com.ar/MLA-1740751682-iphone-15-pro-max-256gb-_JM","Apple","iPhone 15","Iphone 15 Pro Max","None","256 GB","8 GB","new"
"MLA1627246650","Apple iPhone 15 Pro 128gb Natural Titanium",6839900,"https://articulo.mercadolibre.com.ar/MLA-1627246650-apple-iphone-15-pro-128gb-natural-titanium-_JM","Apple","iPhone 15","iPhone 15 Pro","Chip A17 Pro","128 GB","8 GB","new"
"MLA1402104255","Apple iPhone 15 Pro Max 256gb White Titanium",8999900,"https://articulo.mercadolibre.com.ar/MLA-1402104255-apple-iphone-15-pro-max-256gb-white-titanium-_JM","Apple","iPhone 15","iPhone 15 Pro Max","Chip A17 Pro","256 GB","8 GB","new"
"MLA1149483831","iPhone SE (3ra Generacion)  128gb",1555199,"https://articulo.mercadolibre.com.ar/MLA-1149483831-iphone-se-3ra-generacion-128gb-_JM","Apple","Iphone se","iPhone SE 3ra Generación","Chip A15 Bionic","127 GB","127 GB","new"
